0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.54	0.46	0.47	0.57	0.28	0.53	0.24	0.46	0.57	0.47	0.45	0.55	0.43	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
0.48	0.56	0.43	0.6	0.38	0.4	0.27	0.52	0.54	0.53	0.46	0.45	0.57	
