0.00993949870354	-0.0189873062205	0.00328944185243	0.00749150104254	-0.00936838770206	0.0109204280036	-0.009674131041	-0.0119422083021	-0.0186017289137	-0.0114796503602	0.00401112748388	0.00940450690901	-0.0109022426055	
-0.0189873062205	0.0787632200513	0.0102671603751	0.0958034852932	-0.0750270493943	0.0109176993721	0.0685964409713	0.089410264635	0.00498489826372	0.0149506819069	-0.0283378619261	-0.0049994010595	0.0862908241925	
0.00328944185243	0.0102671603751	0.00753534183491	0.0453696523011	-0.0392947651102	0.01599217606	0.0163189531009	0.0219878663113	-0.0180555320111	-0.00651742664433	-0.00672577133064	0.00816270739535	0.0218908029363	
0.00749150104254	0.0958034852932	0.0453696523011	0.290998603281	-0.247864101279	0.0905830737912	0.122580049358	0.163580063834	-0.0931874400101	-0.0267371894021	-0.050555459854	0.0406883488877	0.161428324719	
-0.00936838770206	-0.0750270493943	-0.0392947651102	-0.247864101279	0.212039015981	-0.0797883743699	-0.100477751321	-0.134381684893	0.0843404677461	0.0260814995251	0.0414333393105	-0.037218574646	-0.132884624598	
0.0109204280036	0.0109176993721	0.01599217606	0.0905830737912	-0.0797883743699	0.0357649041715	0.0268518715773	0.0366858553644	-0.0432850550721	-0.0178318423933	-0.0110557476595	0.0200295724386	0.0369812534202	
-0.009674131041	0.0685964409713	0.0163189531009	0.122580049358	-0.100477751321	0.0268518715773	0.0685239186821	0.0901696915396	-0.0179260189092	0.00294225138248	-0.0282891551865	0.00613888617213	0.0878214325722	
-0.0119422083021	0.089410264635	0.0219878663113	0.163580063834	-0.134381684893	0.0366858553644	0.0901696915396	0.118725465694	-0.0255304953693	0.0028549598075	-0.0372237247752	0.00902190851339	0.115700523195	
-0.0186017289137	0.00498489826372	-0.0180555320111	-0.0931874400101	0.0843404677461	-0.0432850550721	-0.0179260189092	-0.0255304953693	0.0567769110923	0.0265015175632	0.00735787896176	-0.0269223837604	-0.0266623517337	
-0.0114796503602	0.0149506819069	-0.00651742664433	-0.0267371894021	0.0260814995251	-0.0178318423933	0.00294225138248	0.0028549598075	0.0265015175632	0.0144046228245	-0.00123698798448	-0.0129912434252	0.00183989738456	
0.00401112748388	-0.0283378619261	-0.00672577133064	-0.050555459854	0.0414333393105	-0.0110557476595	-0.0282891551865	-0.0372237247752	0.00735787896176	-0.00123698798448	0.0116788226277	-0.0025136343519	-0.0362528492869	
0.00940450690901	-0.0049994010595	0.00816270739535	0.0406883488877	-0.037218574646	0.0200295724386	0.00613888617213	0.00902190851339	-0.0269223837604	-0.0129912434252	-0.0025136343519	0.0128547031414	0.00966023612612	
-0.0109022426055	0.0862908241925	0.0218908029363	0.161428324719	-0.132884624598	0.0369812534202	0.0878214325722	0.115700523195	-0.0266623517337	0.00183989738456	-0.0362528492869	0.00966023612612	0.112814591694	
